order_item_id,order_id,product_id,quantity,selling_price,discount,final_price
4072,952,3,2,2369,130,2239
4073,32,21,2,1910,183,1727
4074,1810,6,2,1957,41,1916
4075,2437,11,2,2784,164,2620
4076,564,29,1,3317,185,3132
4077,483,12,3,4484,6,4478
4078,1479,16,1,2574,2,2572
4079,646,7,1,1535,192,1343
4080,114,5,1,2071,65,2006
4081,2188,28,1,3375,98,3277
4082,2444,2,1,871,158,713
4083,733,3,2,2369,7,2362
4084,1290,20,1,2499,102,2397
4085,1922,5,1,2071,172,1899
4086,2946,18,2,2740,19,2721
4087,2738,6,2,1957,12,1945
4088,1441,26,2,3616,138,3478
4089,2090,29,3,3317,111,3206
4090,2693,26,1,3616,161,3455
4091,3398,6,1,1957,65,1892
4092,2705,4,2,2713,188,2525
4093,1220,2,2,871,162,709
4094,1010,35,3,4634,20,4614
4095,494,35,3,4634,133,4501
4096,3085,4,1,2713,25,2688
4097,1667,18,2,2740,178,2562
4098,1904,32,3,3085,102,2983
4099,2394,29,2,3317,18,3299
4100,2313,22,1,3610,68,3542
4101,395,26,3,3616,7,3609
4102,628,31,1,3246,145,3101
4103,1256,7,2,1535,108,1427
4104,1912,22,1,3610,123,3487
4105,2726,3,1,2369,39,2330
4106,1031,14,3,1491,1,1490
4107,1852,23,1,1578,78,1500
4108,1886,33,1,3027,112,2915
4109,2985,9,2,3230,48,3182
4110,1448,10,1,4508,158,4350
4111,2147,12,3,4484,68,4416
4112,2904,31,1,3246,92,3154
4113,1879,33,2,3027,44,2983
4114,779,11,3,2784,155,2629
4115,1391,14,3,1491,185,1306
4116,66,31,3,3246,160,3086
4117,123,11,3,2784,65,2719
4118,1643,16,3,2574,128,2446
4119,2484,28,1,3375,182,3193
4120,1574,34,2,2869,196,2673
4121,1092,19,3,2161,73,2088
4122,1018,9,3,3230,116,3114
4123,3109,15,2,3293,185,3108
4124,537,26,3,3616,88,3528
4125,2266,16,3,2574,19,2555
4126,1660,27,3,1051,116,935
4127,1020,11,1,2784,121,2663
4128,1277,22,1,3610,60,3550
4129,648,1,2,2461,161,2300
4130,1738,4,1,2713,105,2608
4131,3194,13,1,2885,69,2816
4132,2831,4,1,2713,67,2646
4133,1632,9,1,3230,95,3135
4134,1407,13,2,2885,176,2709
4135,1644,12,2,4484,54,4430
4136,1719,11,3,2784,142,2642
4137,1493,12,1,4484,49,4435
4138,1131,30,1,2674,72,2602
4139,3274,18,2,2740,92,2648
4140,1256,8,3,2864,167,2697
4141,604,14,2,1491,74,1417
4142,1914,6,1,1957,26,1931
4143,1086,22,2,3610,147,3463
4144,1959,19,3,2161,85,2076
4145,3330,19,1,2161,195,1966
4146,2177,6,3,1957,141,1816
4147,3147,20,1,2499,160,2339
4148,2072,20,2,2499,60,2439
4149,662,8,2,2864,19,2845
4150,1119,8,1,2864,104,2760
4151,712,32,3,3085,156,2929
4152,1181,17,3,3145,99,3046
4153,2053,12,3,4484,152,4332
4154,1807,29,1,3317,64,3253
4155,2670,14,2,1491,54,1437
4156,3133,34,2,2869,95,2774
4157,3499,8,2,2864,61,2803
4158,1295,1,1,2461,118,2343
4159,2667,8,2,2864,94,2770
4160,1139,5,3,2071,56,2015
4161,2816,31,3,3246,45,3201
4162,1907,16,1,2574,86,2488
4163,3032,11,2,2784,83,2701
4164,2967,13,1,2885,6,2879
4165,1029,33,1,3027,35,2992
4166,3043,26,2,3616,61,3555
4167,2788,31,3,3246,163,3083
4168,843,25,1,3331,78,3253
4169,1101,4,3,2713,18,2695
4170,1724,27,1,1051,108,943
4171,109,25,1,3331,185,3146
4172,1693,25,3,3331,160,3171
4173,1268,16,3,2574,114,2460
4174,2126,7,1,1535,16,1519
4175,2576,32,3,3085,179,2906
4176,37,3,2,2369,86,2283
4177,1091,28,1,3375,197,3178
4178,2382,29,1,3317,89,3228
4179,675,1,1,2461,27,2434
4180,2979,21,1,1910,35,1875
4181,181,13,1,2885,106,2779
4182,216,1,2,2461,194,2267
4183,2286,12,2,4484,42,4442
4184,930,35,2,4634,130,4504
4185,247,9,1,3230,44,3186
4186,3062,26,1,3616,67,3549
4187,151,19,1,2161,95,2066
4188,3125,30,3,2674,101,2573
4189,3336,25,3,3331,154,3177
4190,672,29,3,3317,66,3251
4191,277,3,1,2369,165,2204
4192,3434,19,1,2161,71,2090
4193,1607,18,1,2740,65,2675
4194,913,1,3,2461,121,2340
4195,2890,32,1,3085,63,3022
4196,2943,35,2,4634,17,4617
4197,695,23,3,1578,94,1484
4198,3031,34,3,2869,82,2787
4199,2703,18,2,2740,82,2658
4200,874,31,3,3246,111,3135
4201,2494,32,3,3085,195,2890
4202,941,33,1,3027,151,2876
4203,2044,2,2,871,80,791
4204,2704,31,3,3246,120,3126
4205,1817,35,1,4634,99,4535
4206,1278,28,1,3375,120,3255
4207,2403,7,1,1535,94,1441
4208,2990,14,3,1491,69,1422
4209,19,35,1,4634,81,4553
4210,229,18,1,2740,145,2595
4211,3040,16,2,2574,111,2463
4212,1457,2,1,871,135,736
4213,1570,27,3,1051,161,890
4214,2529,28,3,3375,3,3372
4215,1259,27,1,1051,91,960
4216,1992,30,2,2674,4,2670
4217,357,21,1,1910,43,1867
4218,1192,4,1,2713,128,2585
4219,2717,9,2,3230,42,3188
4220,3435,9,2,3230,79,3151
4221,96,19,1,2161,134,2027
4222,2386,9,2,3230,88,3142
4223,1430,19,1,2161,128,2033
4224,1530,15,2,3293,103,3190
4225,3282,16,2,2574,40,2534
4226,1928,18,3,2740,62,2678
4227,1356,30,3,2674,151,2523
4228,1710,3,2,2369,185,2184
4229,916,24,2,2514,117,2397
4230,3328,32,2,3085,143,2942
4231,634,23,3,1578,191,1387
4232,699,22,1,3610,43,3567
4233,3398,22,3,3610,141,3469
4234,3249,19,2,2161,117,2044
4235,2015,4,1,2713,168,2545
4236,3490,21,1,1910,40,1870
4237,2600,31,3,3246,192,3054
4238,2305,12,3,4484,70,4414
4239,857,28,2,3375,41,3334
4240,2780,26,2,3616,65,3551
4241,3359,4,1,2713,15,2698
4242,1391,15,3,3293,132,3161
4243,4,18,1,2740,112,2628
4244,3112,4,3,2713,67,2646
4245,2927,6,2,1957,146,1811
4246,588,6,1,1957,72,1885
4247,1311,27,3,1051,189,862
4248,3429,31,2,3246,56,3190
4249,2897,35,2,4634,17,4617
4250,1975,13,3,2885,155,2730
4251,1367,25,3,3331,63,3268
4252,1709,11,3,2784,72,2712
4253,2962,5,2,2071,33,2038
4254,90,28,3,3375,42,3333
4255,1451,18,1,2740,130,2610
4256,3239,10,1,4508,101,4407
4257,1670,16,1,2574,67,2507
4258,2453,5,1,2071,134,1937
4259,774,32,3,3085,126,2959
4260,736,29,1,3317,133,3184
4261,3402,25,2,3331,154,3177
4262,2833,13,3,2885,55,2830
4263,420,33,1,3027,73,2954
4264,3296,5,2,2071,21,2050
4265,829,25,1,3331,62,3269
4266,3340,15,1,3293,129,3164
4267,356,24,2,2514,72,2442
4268,1024,34,3,2869,77,2792
4269,223,27,3,1051,110,941
4270,2583,12,3,4484,4,4480
4271,1931,13,1,2885,56,2829
4272,649,35,1,4634,187,4447
4273,985,5,1,2071,148,1923
4274,2963,27,2,1051,185,866
4275,3208,27,2,1051,117,934
4276,3496,30,2,2674,61,2613
4277,1869,27,2,1051,195,856
4278,1428,25,2,3331,91,3240
4279,239,20,2,2499,158,2341
4280,454,14,2,1491,129,1362
4281,828,22,3,3610,64,3546
4282,455,23,3,1578,184,1394
4283,1564,7,1,1535,35,1500
4284,1522,14,3,1491,80,1411
4285,2202,14,1,1491,12,1479
4286,1022,9,1,3230,176,3054
4287,843,13,3,2885,21,2864
4288,287,24,3,2514,190,2324
4289,1290,20,3,2499,133,2366
4290,1903,22,3,3610,7,3603
4291,1026,2,1,871,96,775
4292,3278,2,2,871,35,836
4293,1803,28,1,3375,98,3277
4294,1311,19,3,2161,27,2134
4295,1253,8,3,2864,76,2788
4296,644,33,2,3027,111,2916
4297,2304,7,2,1535,73,1462
4298,2708,16,3,2574,65,2509
4299,3422,9,2,3230,178,3052
4300,714,30,1,2674,13,2661
4301,2322,19,1,2161,111,2050
4302,1413,21,2,1910,43,1867
4303,646,11,3,2784,8,2776
4304,1480,15,3,3293,198,3095
4305,1860,33,3,3027,52,2975
4306,1533,30,1,2674,41,2633
4307,1084,35,1,4634,137,4497
4308,347,34,3,2869,154,2715
4309,339,20,3,2499,91,2408
4310,1368,25,3,3331,185,3146
4311,2869,5,3,2071,180,1891
4312,2691,18,2,2740,100,2640
4313,1030,19,2,2161,110,2051
4314,3378,21,1,1910,60,1850
4315,298,1,1,2461,66,2395
4316,640,24,1,2514,77,2437
4317,2206,34,2,2869,126,2743
4318,2023,24,2,2514,65,2449
4319,2409,1,1,2461,128,2333
4320,2816,31,2,3246,153,3093
4321,2806,23,1,1578,31,1547
4322,179,20,2,2499,115,2384
4323,587,15,2,3293,125,3168
4324,526,22,1,3610,190,3420
4325,235,33,3,3027,7,3020
4326,1891,20,3,2499,19,2480
4327,3395,31,3,3246,8,3238
4328,2872,32,1,3085,69,3016
4329,1017,28,1,3375,172,3203
4330,908,7,2,1535,25,1510
4331,1997,20,1,2499,191,2308
4332,360,9,3,3230,190,3040
4333,1972,25,2,3331,89,3242
4334,1415,21,1,1910,124,1786
4335,2940,19,3,2161,45,2116
4336,825,33,3,3027,170,2857
4337,1637,9,3,3230,193,3037
4338,1387,32,3,3085,128,2957
4339,214,6,2,1957,174,1783
4340,2082,28,2,3375,133,3242
4341,3043,5,2,2071,91,1980
4342,1332,30,1,2674,177,2497
4343,1706,24,2,2514,173,2341
4344,2293,6,2,1957,106,1851
4345,982,20,1,2499,144,2355
4346,1590,27,3,1051,61,990
4347,58,17,2,3145,163,2982
4348,1285,22,3,3610,94,3516
4349,478,8,3,2864,105,2759
4350,2405,5,1,2071,53,2018
4351,768,22,2,3610,48,3562
4352,306,9,2,3230,95,3135
4353,1618,33,1,3027,95,2932
4354,527,26,1,3616,151,3465
4355,2905,6,1,1957,164,1793
4356,3464,28,3,3375,115,3260
4357,2867,20,3,2499,194,2305
4358,2267,25,3,3331,124,3207
4359,2340,20,3,2499,123,2376
4360,1673,33,3,3027,155,2872
4361,1741,13,1,2885,146,2739
4362,664,15,1,3293,88,3205
4363,1065,32,3,3085,13,3072
4364,3403,14,2,1491,146,1345
4365,1424,12,1,4484,195,4289
4366,546,6,2,1957,64,1893
4367,550,16,1,2574,30,2544
4368,2402,31,2,3246,103,3143
4369,1600,1,1,2461,124,2337
4370,2482,14,1,1491,192,1299
4371,1742,6,3,1957,128,1829
4372,2669,16,2,2574,174,2400
4373,2734,2,3,871,92,779
4374,19,23,1,1578,99,1479
4375,790,27,1,1051,44,1007
4376,1427,1,2,2461,48,2413
4377,2627,27,2,1051,52,999
4378,1531,23,2,1578,116,1462
4379,1186,26,3,3616,187,3429
4380,1268,11,3,2784,133,2651
4381,35,5,1,2071,76,1995
4382,653,3,1,2369,190,2179
4383,893,31,1,3246,4,3242
4384,2146,9,2,3230,196,3034
4385,1248,12,3,4484,113,4371
4386,3252,25,1,3331,191,3140
4387,2969,21,1,1910,174,1736
4388,332,15,2,3293,105,3188
4389,2829,8,3,2864,131,2733
4390,3420,10,1,4508,62,4446
4391,3454,35,1,4634,175,4459
4392,2949,28,3,3375,180,3195
4393,1692,22,3,3610,170,3440
4394,2303,9,3,3230,17,3213
4395,2723,22,1,3610,166,3444
4396,385,5,3,2071,26,2045
4397,322,11,3,2784,195,2589
4398,123,30,2,2674,154,2520
4399,1737,14,3,1491,100,1391
4400,1607,25,2,3331,58,3273
4401,2078,20,2,2499,44,2455
4402,649,5,3,2071,63,2008
4403,2112,27,2,1051,148,903
4404,789,18,2,2740,2,2738
4405,2504,13,3,2885,125,2760
4406,2736,4,3,2713,44,2669
4407,2010,18,1,2740,57,2683
4408,2593,24,1,2514,88,2426
4409,441,13,3,2885,190,2695
4410,1028,13,1,2885,181,2704
4411,1836,22,1,3610,176,3434
4412,3402,22,2,3610,115,3495
4413,1403,7,3,1535,161,1374
4414,224,4,3,2713,63,2650
4415,1863,24,2,2514,128,2386
4416,516,4,2,2713,17,2696
4417,1164,26,2,3616,38,3578
4418,296,19,3,2161,154,2007
4419,3275,33,2,3027,40,2987
4420,2060,33,1,3027,129,2898
4421,303,11,1,2784,182,2602
4422,2405,21,1,1910,70,1840
4423,1695,30,2,2674,127,2547
4424,1008,18,3,2740,22,2718
4425,1673,26,3,3616,21,3595
4426,3438,23,2,1578,105,1473
4427,683,23,1,1578,130,1448
4428,1585,9,3,3230,192,3038
4429,1343,7,3,1535,167,1368
4430,2730,18,3,2740,144,2596
4431,1249,2,1,871,144,727
4432,1215,17,3,3145,199,2946
4433,3336,13,3,2885,190,2695
4434,1877,17,3,3145,81,3064
4435,315,31,2,3246,101,3145
4436,3459,16,3,2574,137,2437
4437,1393,28,2,3375,160,3215
4438,2897,2,3,871,8,863
4439,2435,6,3,1957,94,1863
4440,3051,23,3,1578,102,1476
4441,581,29,3,3317,48,3269
4442,2668,14,3,1491,178,1313
4443,772,24,3,2514,193,2321
4444,2373,25,1,3331,29,3302
4445,2610,19,1,2161,39,2122
4446,1569,30,1,2674,106,2568
4447,1341,7,3,1535,198,1337
4448,2890,15,2,3293,8,3285
4449,171,34,2,2869,136,2733
4450,2740,29,1,3317,0,3317
4451,2597,9,1,3230,57,3173
4452,411,14,3,1491,140,1351
4453,3107,5,1,2071,2,2069
4454,1756,28,2,3375,122,3253
4455,72,15,2,3293,41,3252
4456,916,13,3,2885,113,2772
4457,917,19,2,2161,128,2033
4458,1979,25,2,3331,107,3224
4459,413,1,2,2461,163,2298
4460,2701,1,2,2461,103,2358
4461,3437,21,2,1910,73,1837
4462,2004,13,3,2885,104,2781
4463,1068,31,1,3246,81,3165
4464,2462,26,2,3616,51,3565
4465,1030,16,1,2574,100,2474
4466,1400,1,3,2461,190,2271
4467,2678,18,2,2740,140,2600
4468,988,35,2,4634,191,4443
4469,2059,4,2,2713,132,2581
4470,239,28,3,3375,31,3344
4471,388,11,2,2784,54,2730
4472,1731,9,3,3230,45,3185
4473,1115,27,1,1051,80,971
4474,2812,32,3,3085,12,3073
4475,2113,3,3,2369,83,2286
4476,3480,4,2,2713,3,2710
4477,501,6,2,1957,98,1859
4478,3149,21,3,1910,119,1791
4479,289,1,1,2461,6,2455
4480,859,4,1,2713,115,2598
4481,1056,34,3,2869,81,2788
4482,2905,26,2,3616,194,3422
4483,2984,15,3,3293,79,3214
4484,3460,32,2,3085,62,3023
4485,3360,26,3,3616,59,3557
4486,1132,3,3,2369,154,2215
4487,2353,7,1,1535,27,1508
4488,1549,34,2,2869,147,2722
4489,898,32,1,3085,134,2951
4490,55,10,1,4508,51,4457
4491,2705,23,2,1578,32,1546
4492,2682,35,3,4634,64,4570
4493,278,12,2,4484,161,4323
4494,2688,7,1,1535,149,1386
4495,1448,3,1,2369,193,2176
4496,2367,20,3,2499,3,2496
4497,2366,19,1,2161,169,1992
4498,1285,19,1,2161,46,2115
4499,3025,29,3,3317,159,3158
4500,935,3,3,2369,174,2195
4501,2222,9,1,3230,142,3088
4502,1918,29,3,3317,107,3210
4503,2592,25,2,3331,9,3322
4504,2145,25,1,3331,186,3145
4505,3200,21,1,1910,51,1859
4506,871,20,1,2499,165,2334
4507,2187,31,3,3246,55,3191
4508,2741,30,2,2674,74,2600
4509,410,13,1,2885,135,2750
4510,979,33,1,3027,104,2923
4511,2329,11,3,2784,193,2591
4512,2803,14,3,1491,159,1332
4513,739,29,3,3317,2,3315
4514,2089,25,2,3331,62,3269
4515,502,11,1,2784,120,2664
4516,328,23,2,1578,143,1435
4517,915,21,1,1910,56,1854
4518,2087,7,1,1535,120,1415
4519,1793,27,1,1051,87,964
4520,2021,29,2,3317,115,3202
4521,2885,5,3,2071,34,2037
4522,242,9,1,3230,58,3172
4523,1310,10,3,4508,113,4395
4524,1465,29,2,3317,8,3309
4525,761,33,3,3027,192,2835
4526,857,16,3,2574,3,2571
4527,1794,27,1,1051,96,955
4528,454,32,3,3085,123,2962
4529,2446,11,2,2784,194,2590
4530,1549,31,3,3246,44,3202
4531,1907,21,2,1910,192,1718
4532,1155,5,1,2071,103,1968
4533,2860,27,2,1051,66,985
4534,3052,24,1,2514,177,2337
4535,1854,20,2,2499,58,2441
4536,1817,23,1,1578,90,1488
4537,3322,20,2,2499,173,2326
4538,1324,34,3,2869,37,2832
4539,2682,9,3,3230,107,3123
4540,3344,4,3,2713,28,2685
4541,3121,34,2,2869,26,2843
4542,3014,7,1,1535,80,1455
4543,3225,28,2,3375,63,3312
4544,306,15,3,3293,88,3205
4545,1175,21,2,1910,109,1801
4546,2659,27,2,1051,9,1042
4547,1695,24,1,2514,169,2345
4548,2231,35,1,4634,155,4479
4549,859,13,3,2885,188,2697
4550,1062,5,3,2071,57,2014
4551,248,28,2,3375,179,3196
4552,2086,12,2,4484,81,4403
4553,2563,28,1,3375,63,3312
4554,1410,20,3,2499,190,2309
4555,988,25,1,3331,176,3155
4556,618,14,3,1491,147,1344
4557,1473,16,2,2574,159,2415
4558,1315,9,2,3230,196,3034
4559,316,29,1,3317,86,3231
4560,1928,21,2,1910,184,1726
4561,1649,34,3,2869,34,2835
4562,31,13,3,2885,139,2746
4563,2774,13,1,2885,68,2817
4564,1547,10,2,4508,22,4486
4565,3062,8,3,2864,134,2730
4566,2819,25,1,3331,183,3148
4567,2376,33,3,3027,96,2931
4568,1972,30,3,2674,64,2610
4569,884,27,3,1051,46,1005
4570,2804,31,1,3246,53,3193
4571,1924,23,3,1578,71,1507
4572,1693,29,3,3317,47,3270
4573,776,34,1,2869,146,2723
4574,733,8,3,2864,39,2825
4575,3253,18,1,2740,197,2543
4576,572,12,3,4484,57,4427
4577,3131,33,3,3027,0,3027
4578,986,26,1,3616,89,3527
4579,2056,17,3,3145,24,3121
4580,1508,24,2,2514,87,2427
4581,2511,18,1,2740,138,2602
4582,2171,11,2,2784,137,2647
4583,3137,16,1,2574,66,2508
4584,1422,1,1,2461,59,2402
4585,832,26,1,3616,7,3609
4586,1766,11,3,2784,38,2746
4587,2736,31,1,3246,83,3163
4588,1264,20,3,2499,2,2497
4589,2240,29,3,3317,193,3124
4590,411,25,2,3331,113,3218
4591,2924,28,3,3375,149,3226
4592,379,28,3,3375,35,3340
4593,3028,13,1,2885,199,2686
4594,1712,24,1,2514,134,2380
4595,2197,12,3,4484,104,4380
4596,2561,21,2,1910,74,1836
4597,1584,14,2,1491,112,1379
4598,2146,4,3,2713,174,2539
4599,84,35,1,4634,53,4581
4600,1800,11,2,2784,139,2645
4601,3242,12,3,4484,153,4331
4602,2722,19,2,2161,119,2042
4603,320,14,2,1491,53,1438
4604,68,26,1,3616,62,3554
4605,423,19,2,2161,10,2151
4606,1615,31,1,3246,190,3056
4607,59,10,3,4508,196,4312
4608,1660,16,1,2574,179,2395
4609,2112,20,3,2499,12,2487
4610,1153,19,3,2161,127,2034
4611,1775,6,3,1957,23,1934
4612,2898,16,2,2574,166,2408
4613,937,15,3,3293,8,3285
4614,2825,7,1,1535,182,1353
4615,963,7,2,1535,105,1430
4616,3080,25,2,3331,45,3286
4617,1487,10,3,4508,70,4438
4618,1189,21,2,1910,18,1892
4619,1357,1,3,2461,162,2299
4620,624,30,3,2674,96,2578
4621,312,11,3,2784,90,2694
4622,2095,7,3,1535,0,1535
4623,327,20,3,2499,109,2390
4624,3171,3,2,2369,187,2182
4625,3031,27,3,1051,11,1040
4626,26,4,1,2713,99,2614
4627,73,19,2,2161,151,2010
4628,2509,7,2,1535,67,1468
4629,3397,22,1,3610,130,3480
4630,3362,7,3,1535,97,1438
4631,298,9,2,3230,71,3159
4632,2567,2,2,871,99,772
4633,1180,32,3,3085,139,2946
4634,3475,21,2,1910,56,1854
4635,1431,10,1,4508,110,4398
4636,1122,4,1,2713,174,2539
4637,2150,10,1,4508,198,4310
4638,3042,13,2,2885,68,2817
4639,313,17,1,3145,117,3028
4640,2815,5,3,2071,3,2068
4641,2113,30,1,2674,157,2517
4642,999,24,1,2514,43,2471
4643,3069,2,2,871,163,708
4644,1821,2,2,871,111,760
4645,1392,7,2,1535,138,1397
4646,816,15,1,3293,168,3125
4647,331,8,2,2864,195,2669
4648,3115,17,2,3145,147,2998
4649,3013,21,2,1910,65,1845
4650,3276,5,1,2071,144,1927
4651,3107,11,2,2784,192,2592
4652,3362,12,1,4484,1,4483
4653,2249,12,3,4484,171,4313
4654,742,5,2,2071,167,1904
4655,2786,4,3,2713,150,2563
4656,3461,23,1,1578,28,1550
4657,15,29,2,3317,140,3177
4658,2488,8,1,2864,106,2758
4659,187,28,1,3375,85,3290
4660,3018,21,1,1910,122,1788
4661,1141,15,3,3293,34,3259
4662,1210,5,1,2071,153,1918
4663,3352,16,1,2574,63,2511
4664,3039,11,2,2784,11,2773
4665,2460,11,2,2784,64,2720
4666,2299,26,1,3616,61,3555
4667,1212,15,3,3293,72,3221
4668,1974,4,3,2713,59,2654
4669,863,26,2,3616,65,3551
4670,2303,18,1,2740,187,2553
4671,79,23,3,1578,134,1444
4672,2142,13,1,2885,6,2879
4673,3364,27,3,1051,65,986
4674,1686,7,2,1535,142,1393
4675,2658,16,1,2574,151,2423
4676,3327,3,3,2369,81,2288
4677,3089,2,2,871,14,857
4678,2030,18,3,2740,130,2610
4679,114,7,2,1535,149,1386
4680,514,21,1,1910,142,1768
4681,698,14,2,1491,124,1367
4682,213,7,1,1535,157,1378
4683,1054,31,2,3246,73,3173
4684,949,31,3,3246,176,3070
4685,1932,7,3,1535,18,1517
4686,3499,8,2,2864,64,2800
4687,2909,1,1,2461,51,2410
4688,2163,17,2,3145,100,3045
4689,2171,33,3,3027,70,2957
4690,1994,26,2,3616,172,3444
4691,3198,14,2,1491,75,1416
4692,1659,18,3,2740,96,2644
4693,554,25,1,3331,113,3218
4694,2989,15,2,3293,96,3197
4695,1079,4,2,2713,120,2593
4696,2287,7,1,1535,1,1534
4697,791,7,3,1535,0,1535
4698,864,28,3,3375,152,3223
4699,1457,33,3,3027,39,2988
4700,2399,9,3,3230,173,3057
4701,885,19,1,2161,78,2083
4702,1648,16,2,2574,29,2545
4703,2490,2,1,871,101,770
4704,1530,22,2,3610,112,3498
4705,1716,9,3,3230,110,3120
4706,889,19,3,2161,13,2148
4707,1640,7,2,1535,50,1485
4708,1884,31,3,3246,17,3229
4709,3417,21,1,1910,66,1844
4710,1000,5,1,2071,86,1985
4711,642,32,2,3085,68,3017
4712,2512,33,1,3027,193,2834
4713,2557,15,1,3293,53,3240
4714,1502,23,1,1578,153,1425
4715,3479,9,3,3230,178,3052
4716,2677,26,1,3616,133,3483
4717,741,35,2,4634,48,4586
4718,2887,30,1,2674,74,2600
4719,1041,2,1,871,21,850
4720,1865,32,3,3085,77,3008
4721,2005,22,2,3610,186,3424
4722,1842,13,3,2885,167,2718
4723,3117,30,1,2674,70,2604
4724,1880,3,3,2369,106,2263
4725,1270,35,1,4634,154,4480
4726,2356,24,2,2514,86,2428
4727,2497,31,2,3246,59,3187
4728,129,25,1,3331,199,3132
4729,87,13,3,2885,64,2821
4730,1645,22,2,3610,52,3558
4731,396,35,3,4634,148,4486
4732,83,4,3,2713,190,2523
4733,2763,19,1,2161,180,1981
4734,2560,32,2,3085,109,2976
4735,1941,18,1,2740,8,2732
4736,2060,11,1,2784,175,2609
4737,1860,33,2,3027,169,2858
4738,1739,5,3,2071,184,1887
4739,2074,7,2,1535,81,1454
4740,1681,30,1,2674,59,2615
4741,288,16,2,2574,195,2379
4742,2204,8,1,2864,67,2797
4743,2925,22,2,3610,142,3468
4744,596,27,2,1051,28,1023
4745,2844,25,2,3331,122,3209
4746,2267,11,3,2784,17,2767
4747,681,10,3,4508,30,4478
4748,2627,32,3,3085,159,2926
4749,2657,35,3,4634,93,4541
4750,2760,11,2,2784,147,2637
4751,106,5,3,2071,103,1968
4752,2946,34,2,2869,25,2844
4753,3189,23,3,1578,143,1435
4754,1906,22,2,3610,49,3561
4755,3256,15,1,3293,180,3113
4756,1706,18,1,2740,116,2624
4757,1315,14,1,1491,135,1356
4758,2024,24,3,2514,103,2411
4759,1783,2,2,871,31,840
4760,2909,17,2,3145,140,3005
4761,1252,7,2,1535,191,1344
4762,3058,1,1,2461,15,2446
4763,1821,18,1,2740,200,2540
4764,611,24,2,2514,11,2503
4765,2977,16,1,2574,13,2561
4766,166,28,2,3375,198,3177
4767,651,29,3,3317,124,3193
4768,661,27,3,1051,189,862
4769,2062,12,3,4484,143,4341
4770,631,22,3,3610,78,3532
4771,1096,30,1,2674,190,2484
4772,1989,17,3,3145,182,2963
4773,3265,10,2,4508,29,4479
4774,3328,31,3,3246,49,3197
4775,3376,27,2,1051,161,890
4776,3002,21,2,1910,114,1796
4777,3426,24,3,2514,118,2396
4778,275,16,3,2574,123,2451
4779,769,4,3,2713,82,2631
4780,2925,10,2,4508,165,4343
4781,3304,4,2,2713,177,2536
4782,2287,32,2,3085,30,3055
4783,1644,21,1,1910,182,1728
4784,1948,1,3,2461,27,2434
4785,83,19,1,2161,179,1982
4786,1435,17,1,3145,40,3105
4787,1203,25,1,3331,11,3320
4788,1676,8,1,2864,25,2839
4789,1443,26,2,3616,119,3497
4790,3,10,2,4508,198,4310
4791,1835,29,1,3317,39,3278
4792,1762,30,1,2674,112,2562
4793,38,14,3,1491,83,1408
4794,2853,27,2,1051,45,1006
4795,2952,30,1,2674,145,2529
4796,863,2,3,871,75,796
4797,413,33,3,3027,161,2866
4798,1892,32,3,3085,104,2981
4799,3475,26,1,3616,42,3574
4800,3024,29,1,3317,36,3281
4801,295,23,2,1578,63,1515
4802,2354,26,3,3616,59,3557
4803,1266,5,2,2071,130,1941
4804,517,27,2,1051,123,928
4805,3384,22,2,3610,13,3597
4806,2099,19,2,2161,119,2042
4807,2794,11,3,2784,11,2773
4808,88,14,2,1491,158,1333
4809,1312,26,3,3616,27,3589
4810,3331,23,1,1578,169,1409
4811,974,12,2,4484,16,4468
4812,2556,17,1,3145,179,2966
4813,554,31,1,3246,23,3223
4814,3341,10,3,4508,14,4494
4815,1784,28,2,3375,112,3263
4816,2687,26,2,3616,73,3543
4817,3015,1,2,2461,59,2402
4818,2570,12,2,4484,40,4444
4819,2316,8,3,2864,105,2759
4820,917,18,1,2740,85,2655
4821,1780,11,3,2784,190,2594
4822,2727,5,2,2071,140,1931
4823,278,1,2,2461,141,2320
4824,1364,16,3,2574,8,2566
4825,475,29,1,3317,47,3270
4826,3304,15,2,3293,198,3095
4827,2677,29,3,3317,193,3124
4828,1361,25,2,3331,91,3240
4829,452,24,1,2514,104,2410
4830,1805,21,1,1910,7,1903
4831,2727,1,3,2461,89,2372
4832,1492,24,2,2514,2,2512
4833,148,11,3,2784,95,2689
4834,3268,26,3,3616,126,3490
4835,519,18,2,2740,23,2717
4836,2404,13,2,2885,172,2713
4837,2687,35,3,4634,111,4523
4838,1627,12,2,4484,143,4341
4839,1285,10,2,4508,63,4445
4840,1569,28,1,3375,8,3367
4841,1417,12,2,4484,170,4314
4842,1977,5,2,2071,22,2049
4843,310,29,3,3317,92,3225
4844,1026,13,2,2885,133,2752
4845,3421,22,1,3610,17,3593
4846,1095,12,2,4484,50,4434
4847,2648,17,2,3145,135,3010
4848,2558,2,3,871,16,855
4849,654,32,2,3085,176,2909
4850,1708,8,1,2864,68,2796
4851,2799,6,2,1957,70,1887
4852,610,25,1,3331,81,3250
4853,620,28,2,3375,63,3312
4854,3240,10,1,4508,172,4336
4855,3038,17,2,3145,10,3135
4856,440,33,1,3027,0,3027
4857,443,18,3,2740,176,2564
4858,1814,11,3,2784,184,2600
4859,2193,5,3,2071,142,1929
4860,3441,18,1,2740,198,2542
4861,3146,17,1,3145,114,3031
4862,3131,20,3,2499,170,2329
