order_id,customer_id,platform_id,warehouse_id,order_date,order_status,payment_method
1117,547,4,6,2023-04-10,Cancelled,COD
1118,38,6,6,2023-08-15,Delivered,Credit Card
1119,1492,6,8,2024-08-25,Shipped,Credit Card
1120,1109,4,8,2024-07-25,Delivered,Credit Card
1121,698,3,6,2025-04-22,Shipped,COD
1122,947,6,8,2023-08-04,Processing,COD
1123,1379,4,5,2024-02-17,Delivered,UPI
1124,1294,4,6,2023-03-27,Cancelled,Credit Card
1125,623,3,6,2024-04-07,Shipped,UPI
1126,320,5,3,2024-10-01,Returned,Debit Card
1127,851,1,5,2024-07-23,Shipped,COD
1128,769,5,3,2024-01-23,Processing,UPI
1129,199,4,4,2023-08-05,Delivered,Credit Card
1130,366,2,7,2024-07-17,Shipped,Credit Card
1131,446,4,5,2023-11-24,Returned,UPI
1132,1361,6,6,2024-05-29,Processing,Debit Card
1133,462,4,8,2025-02-13,Shipped,Credit Card
1134,921,2,3,2024-02-14,Returned,UPI
1135,1091,3,8,2024-11-02,Cancelled,UPI
1136,786,5,7,2024-03-04,Shipped,COD
1137,1304,1,4,2023-05-22,Processing,UPI
1138,1228,5,7,2023-01-24,Returned,COD
1139,341,5,8,2024-12-01,Delivered,Credit Card
1140,47,6,7,2024-07-19,Processing,COD
1141,331,4,6,2025-01-10,Cancelled,COD
1142,968,6,4,2023-11-27,Cancelled,Credit Card
1143,133,1,4,2024-08-14,Shipped,Debit Card
1144,502,6,8,2023-09-05,Cancelled,Debit Card
1145,1025,6,2,2025-04-02,Processing,Credit Card
1146,327,2,8,2025-01-09,Delivered,UPI
1147,67,6,7,2025-06-06,Processing,Debit Card
1148,790,1,7,2023-09-24,Processing,UPI
1149,1466,5,1,2024-03-25,Shipped,UPI
1150,600,4,1,2024-01-08,Shipped,Debit Card
1151,878,1,2,2023-05-30,Returned,UPI
1152,1479,2,6,2024-02-27,Returned,COD
1153,498,4,4,2023-09-28,Delivered,Credit Card
1154,1315,6,2,2024-04-14,Shipped,COD
1155,533,3,5,2024-12-06,Shipped,Credit Card
1156,923,6,5,2024-08-04,Returned,UPI
1157,287,2,5,2023-01-27,Cancelled,Credit Card
1158,1155,3,5,2023-11-11,Cancelled,Credit Card
1159,974,6,8,2024-11-20,Returned,COD
1160,1424,2,3,2024-09-14,Returned,Debit Card
1161,527,6,4,2023-01-29,Cancelled,Credit Card
1162,304,5,1,2023-09-23,Returned,Debit Card
1163,977,5,3,2023-12-19,Cancelled,Credit Card
1164,1072,3,7,2025-06-05,Shipped,COD
1165,1076,4,3,2024-05-10,Shipped,UPI
1166,1370,1,6,2023-08-19,Returned,COD
1167,460,2,5,2024-09-15,Delivered,COD
1168,731,4,8,2024-08-06,Delivered,COD
1169,415,3,1,2024-02-13,Delivered,Credit Card
1170,1040,1,5,2024-07-20,Processing,UPI
1171,115,4,4,2023-09-08,Returned,COD
1172,1413,6,4,2023-08-22,Shipped,COD
1173,83,5,5,2024-07-19,Returned,UPI
1174,390,6,2,2023-05-16,Processing,Credit Card
1175,125,2,4,2023-09-07,Processing,Debit Card
1176,951,1,1,2023-11-23,Delivered,COD
1177,980,1,8,2023-03-27,Shipped,COD
1178,205,5,4,2024-09-04,Shipped,Credit Card
1179,1166,1,7,2025-05-31,Delivered,Debit Card
1180,1317,2,8,2023-01-01,Returned,Debit Card
1181,1232,3,8,2024-10-08,Cancelled,Credit Card
1182,1039,4,5,2024-10-22,Returned,Credit Card
1183,1090,2,6,2023-10-09,Processing,Credit Card
1184,1282,4,2,2025-02-13,Cancelled,Debit Card
1185,14,3,8,2024-05-22,Cancelled,COD
1186,135,4,5,2023-04-07,Shipped,Credit Card
1187,1307,6,3,2023-07-18,Delivered,COD
1188,437,3,5,2023-11-24,Processing,Debit Card
1189,211,6,5,2024-09-16,Cancelled,COD
1190,664,2,4,2025-02-23,Shipped,COD
1191,324,5,3,2023-11-30,Processing,Debit Card
1192,1339,5,7,2025-03-09,Returned,COD
1193,539,4,5,2024-01-15,Cancelled,Credit Card
1194,684,6,6,2025-04-29,Returned,Debit Card
1195,631,4,7,2025-02-19,Shipped,UPI
1196,828,1,7,2023-12-29,Cancelled,Debit Card
1197,562,1,4,2023-08-02,Returned,Credit Card
1198,765,1,6,2024-03-13,Shipped,Credit Card
1199,1143,5,4,2025-03-27,Cancelled,Debit Card
1200,562,1,2,2023-09-06,Cancelled,Credit Card
1201,1481,4,8,2023-02-17,Shipped,Debit Card
1202,512,3,7,2023-03-02,Delivered,UPI
1203,1310,3,5,2024-07-04,Returned,Debit Card
1204,583,1,8,2023-05-18,Delivered,Credit Card
1205,848,2,3,2024-08-26,Returned,COD
1206,1151,1,8,2023-09-09,Returned,Credit Card
1207,1141,5,5,2024-12-07,Delivered,COD
1208,140,6,6,2025-05-23,Returned,Debit Card
1209,440,2,6,2024-04-24,Cancelled,Debit Card
1210,742,3,4,2024-11-24,Returned,Credit Card
1211,1237,6,1,2023-05-24,Delivered,Debit Card
1212,876,4,8,2025-03-28,Delivered,UPI
1213,1050,3,1,2024-08-02,Shipped,UPI
1214,1033,3,8,2023-10-17,Processing,Credit Card
1215,1300,1,2,2024-08-01,Delivered,UPI
1216,1090,2,2,2024-08-10,Shipped,COD
1217,150,6,7,2025-04-17,Returned,Debit Card
1218,925,6,3,2024-10-28,Returned,UPI
1219,373,6,6,2024-04-09,Processing,Debit Card
1220,44,4,5,2023-01-07,Processing,Debit Card
1221,39,1,4,2023-11-27,Shipped,COD
1222,531,2,6,2024-06-29,Shipped,COD
1223,1177,3,3,2023-07-13,Cancelled,COD
1224,632,2,2,2023-01-27,Processing,UPI
1225,261,5,6,2023-03-12,Returned,Credit Card
1226,472,6,4,2023-07-26,Returned,COD
1227,869,3,4,2023-08-11,Returned,UPI
1228,282,4,2,2025-05-04,Shipped,UPI
1229,910,6,4,2024-01-25,Delivered,Debit Card
1230,899,4,4,2023-07-30,Shipped,UPI
1231,191,2,2,2023-06-16,Cancelled,UPI
1232,1002,6,6,2025-02-06,Returned,Debit Card
1233,392,2,2,2025-03-29,Processing,Credit Card
1234,979,3,2,2024-04-12,Delivered,UPI
1235,779,4,7,2025-05-28,Delivered,Credit Card
1236,739,3,2,2024-03-20,Returned,COD
1237,1437,1,7,2025-06-15,Shipped,UPI
1238,563,6,6,2023-02-16,Cancelled,COD
1239,364,5,1,2023-05-12,Processing,COD
1240,288,6,8,2025-02-19,Delivered,UPI
1241,1222,2,5,2024-01-16,Processing,Debit Card
1242,323,4,3,2023-06-28,Processing,COD
1243,1370,2,6,2025-06-19,Delivered,COD
1244,62,4,4,2023-11-10,Shipped,Credit Card
1245,544,5,6,2023-01-30,Delivered,Credit Card
1246,59,4,1,2025-01-22,Cancelled,Debit Card
1247,96,5,7,2025-02-19,Processing,COD
1248,324,1,1,2023-12-24,Cancelled,UPI
1249,860,1,2,2024-05-02,Shipped,Debit Card
1250,1100,4,3,2025-05-27,Processing,UPI
1251,638,4,8,2023-09-21,Cancelled,Credit Card
1252,1345,5,6,2024-09-20,Delivered,Debit Card
1253,1010,6,4,2023-05-09,Cancelled,COD
1254,293,2,2,2025-01-31,Delivered,Debit Card
1255,579,5,2,2023-09-13,Cancelled,Credit Card
1256,379,6,5,2023-12-03,Shipped,Credit Card
1257,270,3,7,2024-01-19,Cancelled,UPI
1258,789,6,1,2025-03-24,Cancelled,COD
1259,30,2,1,2025-05-05,Cancelled,COD
1260,813,3,1,2024-08-08,Shipped,Debit Card
1261,705,2,7,2024-04-07,Cancelled,Debit Card
1262,1273,3,8,2023-05-01,Returned,Credit Card
1263,691,2,5,2023-12-16,Shipped,Debit Card
1264,1359,1,6,2025-02-20,Processing,Credit Card
1265,130,3,7,2024-10-19,Delivered,COD
1266,194,2,8,2025-04-29,Delivered,UPI
1267,1128,6,5,2023-05-10,Returned,Credit Card
1268,927,4,2,2025-06-06,Processing,COD
1269,815,5,4,2023-05-26,Cancelled,UPI
1270,407,6,6,2024-06-22,Processing,COD
1271,1153,5,1,2025-03-30,Processing,Credit Card
1272,1105,2,3,2024-01-19,Cancelled,UPI
1273,1394,2,4,2025-05-13,Cancelled,Debit Card
1274,415,3,1,2024-02-15,Returned,Debit Card
1275,1069,4,8,2024-04-24,Returned,COD
1276,1478,3,1,2023-03-18,Returned,Credit Card
1277,428,6,2,2023-03-02,Shipped,COD
1278,295,4,3,2025-02-21,Cancelled,Debit Card
1279,327,6,7,2024-02-05,Processing,COD
1280,510,3,2,2023-08-20,Returned,COD
1281,823,1,3,2023-07-30,Shipped,COD
1282,1377,3,6,2023-01-12,Delivered,Credit Card
1283,1074,1,8,2023-08-26,Shipped,Credit Card
1284,256,5,8,2023-06-07,Delivered,Credit Card
1285,558,1,7,2025-05-08,Returned,UPI
1286,1284,4,7,2024-08-22,Cancelled,Debit Card
1287,597,2,2,2023-04-01,Processing,Credit Card
1288,495,6,8,2025-05-06,Shipped,Debit Card
1289,117,6,2,2025-06-04,Returned,Credit Card
1290,516,6,6,2024-03-05,Returned,Credit Card
1291,171,1,2,2024-12-31,Shipped,COD
1292,1200,4,4,2024-08-28,Shipped,Credit Card
1293,213,6,8,2024-07-28,Processing,Debit Card
1294,1243,5,7,2023-02-13,Processing,UPI
1295,1210,6,2,2024-08-12,Delivered,UPI
1296,489,3,7,2025-04-14,Shipped,UPI
1297,712,6,8,2025-05-22,Shipped,UPI
1298,817,6,7,2024-11-16,Delivered,COD
1299,1162,2,1,2024-10-07,Returned,UPI
1300,599,4,1,2025-01-16,Shipped,Credit Card
1301,735,6,6,2023-12-27,Cancelled,Credit Card
1302,914,1,6,2024-04-14,Returned,COD
1303,429,5,6,2025-01-28,Shipped,Credit Card
1304,353,4,2,2023-12-08,Returned,COD
1305,649,3,2,2025-01-09,Delivered,Debit Card
1306,641,5,8,2024-10-16,Cancelled,Debit Card
1307,415,3,8,2023-12-26,Returned,Debit Card
1308,741,2,3,2023-11-27,Delivered,UPI
1309,389,5,5,2024-06-02,Processing,Credit Card
1310,1147,5,3,2024-02-12,Processing,UPI
1311,407,1,2,2024-12-29,Processing,Debit Card
1312,540,2,6,2024-06-29,Returned,Debit Card
1313,273,4,2,2025-05-15,Returned,UPI
1314,664,2,8,2025-04-25,Delivered,COD
1315,1123,2,5,2023-01-27,Shipped,COD
1316,1424,2,4,2025-06-15,Cancelled,Debit Card
1317,1327,2,3,2023-01-13,Returned,COD
1318,43,5,8,2025-05-08,Shipped,Debit Card
1319,1140,5,4,2024-02-27,Cancelled,Debit Card
1320,1285,5,7,2025-02-03,Returned,Credit Card
1321,540,4,6,2024-01-09,Cancelled,Credit Card
1322,1107,3,2,2024-12-10,Cancelled,Credit Card
1323,1439,2,3,2023-04-09,Processing,Debit Card
1324,1097,3,2,2025-04-06,Processing,COD
1325,1475,3,4,2024-04-21,Returned,UPI
1326,943,5,8,2024-05-24,Processing,Debit Card
1327,133,2,1,2024-07-27,Shipped,UPI
1328,712,4,3,2023-03-07,Returned,UPI
1329,1473,3,5,2025-01-15,Delivered,Debit Card
1330,883,6,3,2024-02-10,Cancelled,Debit Card
1331,635,5,5,2023-12-05,Cancelled,Debit Card
1332,296,5,6,2025-06-02,Delivered,UPI
1333,1459,3,2,2025-03-04,Delivered,UPI
1334,1085,4,3,2025-01-20,Cancelled,COD
1335,1232,2,3,2023-01-31,Shipped,UPI
1336,680,1,2,2024-02-18,Processing,Debit Card
1337,835,4,8,2023-05-22,Returned,COD
1338,197,3,6,2023-07-01,Shipped,Credit Card
1339,1024,1,3,2023-09-24,Shipped,COD
1340,465,3,2,2023-12-14,Shipped,UPI
1341,1073,3,1,2025-06-19,Processing,UPI
1342,1141,1,6,2023-04-08,Cancelled,UPI
1343,1084,1,1,2023-12-01,Shipped,Credit Card
1344,57,5,6,2025-05-29,Delivered,COD
1345,387,6,8,2023-07-06,Processing,COD
1346,708,1,3,2024-09-06,Returned,COD
1347,903,6,3,2024-06-03,Cancelled,Debit Card
1348,63,5,1,2024-07-04,Delivered,Credit Card
1349,597,1,6,2024-11-30,Cancelled,COD
1350,205,4,4,2024-09-09,Cancelled,Credit Card
1351,932,6,7,2025-03-13,Shipped,UPI
1352,1370,5,2,2023-12-13,Cancelled,Credit Card
1353,290,2,8,2023-07-12,Shipped,UPI
1354,734,1,8,2025-04-10,Processing,UPI
1355,1065,1,6,2024-06-23,Processing,Debit Card
1356,1119,6,4,2023-10-17,Returned,COD
1357,918,2,5,2024-10-03,Shipped,Debit Card
1358,892,4,2,2024-05-17,Delivered,Debit Card
1359,214,3,8,2024-09-16,Shipped,Credit Card
1360,1020,3,1,2024-06-24,Delivered,COD
1361,183,3,3,2024-10-18,Returned,UPI
1362,1095,1,1,2023-11-07,Shipped,COD
1363,721,5,1,2025-04-23,Shipped,COD
1364,1042,3,1,2023-08-08,Delivered,Debit Card
1365,381,2,6,2023-03-16,Cancelled,Debit Card
1366,424,5,1,2023-02-16,Shipped,COD
1367,1412,1,5,2023-01-05,Cancelled,Credit Card
1368,363,4,4,2024-01-16,Shipped,UPI
1369,320,2,4,2024-09-28,Returned,Debit Card
1370,1394,5,5,2023-07-29,Returned,Debit Card
1371,1414,1,7,2025-04-23,Shipped,Debit Card
1372,570,2,8,2023-09-17,Processing,UPI
1373,1284,6,7,2023-02-12,Shipped,COD
1374,1358,6,4,2023-03-14,Delivered,UPI
1375,326,4,2,2023-07-07,Processing,Credit Card
1376,343,6,5,2024-11-28,Shipped,Credit Card
1377,1099,3,5,2025-05-26,Processing,Credit Card
1378,223,1,7,2025-04-22,Cancelled,UPI
1379,1137,4,4,2023-05-11,Processing,UPI
1380,961,4,2,2023-04-25,Cancelled,UPI
1381,795,2,2,2025-02-19,Delivered,COD
1382,893,5,6,2024-03-24,Cancelled,Debit Card
1383,1223,1,4,2025-02-25,Cancelled,Credit Card
1384,90,5,1,2023-06-06,Returned,Credit Card
1385,360,3,8,2023-07-25,Delivered,Debit Card
1386,779,2,5,2024-06-01,Delivered,COD
1387,377,6,4,2023-12-10,Shipped,UPI
1388,903,1,4,2024-09-08,Processing,Credit Card
1389,1141,2,3,2024-07-14,Returned,UPI
1390,229,6,2,2024-02-24,Processing,UPI
1391,1267,6,3,2025-01-11,Returned,Credit Card
1392,79,2,2,2024-12-01,Cancelled,UPI
1393,781,1,1,2025-04-13,Shipped,UPI
1394,460,6,1,2024-07-31,Processing,UPI
1395,41,6,8,2024-08-08,Shipped,Credit Card
1396,1405,5,7,2024-04-05,Cancelled,Debit Card
1397,1255,3,6,2024-10-13,Shipped,Debit Card
1398,314,4,6,2023-08-18,Cancelled,Credit Card
1399,1305,6,3,2024-02-02,Returned,COD
1400,754,6,1,2024-03-18,Returned,COD
1401,88,4,7,2024-12-28,Processing,COD
1402,824,2,6,2023-08-02,Shipped,Debit Card
1403,856,4,8,2024-03-30,Shipped,Debit Card
1404,745,3,6,2024-11-12,Shipped,COD
1405,1482,5,4,2023-09-09,Cancelled,COD
1406,1165,2,6,2024-04-19,Processing,Debit Card
1407,768,6,5,2023-08-07,Shipped,COD
1408,964,1,8,2023-11-04,Processing,Debit Card
1409,105,2,4,2023-12-12,Processing,COD
1410,1351,4,7,2023-07-04,Shipped,UPI
1411,1422,2,7,2024-08-04,Cancelled,Credit Card
1412,1394,5,3,2024-10-18,Shipped,COD
1413,309,4,6,2024-04-24,Cancelled,COD
1414,997,3,1,2024-11-23,Delivered,UPI
1415,176,1,1,2025-06-01,Delivered,Credit Card
1416,185,3,6,2023-07-27,Cancelled,COD
1417,630,1,6,2024-09-30,Returned,Debit Card
1418,973,3,3,2023-10-24,Returned,UPI
1419,1151,2,3,2023-06-17,Shipped,UPI
1420,1091,5,7,2023-06-12,Processing,Debit Card
1421,1434,3,4,2023-04-27,Cancelled,Debit Card
1422,199,1,3,2024-01-26,Shipped,Debit Card
1423,977,2,1,2024-08-23,Returned,Debit Card
1424,1198,5,3,2024-04-03,Delivered,Debit Card
1425,1376,5,6,2023-12-14,Delivered,Credit Card
1426,142,2,3,2024-10-01,Returned,Debit Card
1427,307,1,4,2024-10-11,Returned,Credit Card
1428,1457,1,6,2024-09-09,Shipped,UPI
1429,1274,5,7,2023-06-23,Returned,Credit Card
1430,394,5,5,2024-06-16,Delivered,Debit Card
1431,653,2,1,2024-10-26,Cancelled,Credit Card
1432,539,4,7,2023-12-12,Delivered,Credit Card
1433,1345,4,2,2023-12-07,Processing,UPI
1434,268,5,1,2025-01-22,Processing,UPI
1435,620,4,4,2024-04-26,Shipped,Debit Card
1436,74,6,5,2024-12-14,Shipped,Credit Card
1437,752,5,7,2024-02-21,Returned,COD
1438,710,6,5,2024-07-19,Cancelled,Debit Card
1439,577,3,2,2024-04-05,Delivered,Credit Card
1440,1043,1,1,2025-04-10,Cancelled,UPI
1441,498,1,3,2024-01-18,Delivered,COD
1442,1172,2,2,2025-06-03,Delivered,UPI
1443,1481,1,6,2025-06-10,Processing,UPI
1444,320,5,8,2024-10-08,Returned,UPI
1445,1255,1,1,2024-12-22,Cancelled,COD
1446,167,2,2,2025-01-05,Delivered,UPI
1447,887,6,4,2023-08-04,Delivered,UPI
1448,793,3,4,2024-05-02,Cancelled,Debit Card
1449,1240,6,3,2024-04-25,Returned,UPI
1450,907,2,1,2023-03-23,Cancelled,COD
1451,540,2,4,2024-12-17,Delivered,UPI
1452,386,2,6,2025-02-13,Cancelled,COD
1453,809,6,5,2024-09-07,Shipped,Credit Card
1454,447,4,5,2025-04-24,Returned,COD
1455,1087,1,5,2023-10-16,Cancelled,UPI
1456,127,1,8,2023-12-19,Delivered,Debit Card
1457,164,6,8,2023-01-13,Delivered,Credit Card
1458,1205,3,2,2024-08-05,Returned,Credit Card
1459,924,3,8,2024-01-15,Shipped,Credit Card
1460,1002,3,4,2023-08-22,Processing,COD
1461,88,6,6,2024-02-24,Shipped,Debit Card
1462,665,4,8,2025-06-08,Shipped,Debit Card
1463,313,2,7,2024-03-05,Delivered,COD
1464,649,4,3,2024-02-14,Returned,UPI
1465,890,6,3,2023-06-04,Processing,COD
1466,445,1,1,2024-02-05,Shipped,COD
1467,555,3,4,2023-01-23,Shipped,Debit Card
1468,325,3,5,2023-08-22,Cancelled,Debit Card
1469,1243,6,8,2024-03-19,Shipped,COD
1470,999,6,1,2023-12-28,Delivered,UPI
1471,663,6,8,2024-09-14,Returned,COD
1472,482,5,8,2025-04-02,Cancelled,Debit Card
1473,1005,1,5,2024-10-08,Cancelled,Credit Card
1474,1292,3,7,2024-09-18,Delivered,COD
1475,1085,3,6,2025-01-12,Returned,COD
1476,757,5,8,2023-03-06,Delivered,Debit Card
1477,758,4,4,2023-08-03,Returned,COD
1478,641,6,8,2025-03-16,Returned,Credit Card
1479,1183,3,4,2023-05-11,Returned,COD
1480,1451,5,4,2025-04-12,Cancelled,Debit Card
1481,1154,4,1,2023-11-17,Processing,UPI
1482,787,2,6,2023-03-25,Processing,Debit Card
1483,948,5,5,2023-03-10,Shipped,Debit Card
1484,396,3,3,2024-01-08,Delivered,Debit Card
1485,506,2,1,2023-12-02,Returned,Debit Card
1486,1151,2,5,2023-11-24,Shipped,Credit Card
1487,1239,5,4,2025-04-23,Cancelled,UPI
1488,606,6,1,2025-01-23,Cancelled,Credit Card
1489,509,4,7,2024-12-18,Delivered,Credit Card
1490,535,2,3,2023-10-31,Delivered,UPI
1491,1335,6,7,2023-03-22,Returned,Debit Card
1492,303,4,7,2024-07-22,Cancelled,Debit Card
1493,644,1,5,2024-04-11,Returned,COD
1494,1447,5,8,2023-10-19,Cancelled,COD
1495,662,1,2,2023-02-23,Returned,Debit Card
1496,756,2,6,2025-05-01,Shipped,UPI
1497,1288,4,6,2024-02-10,Cancelled,Credit Card
1498,1256,1,5,2023-11-28,Processing,UPI
1499,1048,1,3,2024-05-23,Delivered,UPI
1500,287,2,2,2024-06-19,Cancelled,COD
1501,189,3,6,2023-12-13,Delivered,Debit Card
1502,704,1,8,2024-02-15,Processing,UPI
1503,1075,4,7,2024-12-12,Cancelled,UPI
1504,425,4,3,2023-04-29,Returned,COD
1505,491,1,1,2023-02-23,Cancelled,Debit Card
1506,87,1,4,2025-02-15,Cancelled,COD
1507,282,5,6,2023-11-27,Shipped,Debit Card
1508,40,5,5,2024-05-19,Delivered,Debit Card
1509,1127,1,1,2023-07-24,Processing,UPI
1510,428,2,8,2023-01-08,Returned,UPI
1511,1192,3,3,2024-02-11,Cancelled,COD
1512,1099,1,5,2023-09-30,Processing,Credit Card
1513,1047,4,3,2025-05-04,Cancelled,Credit Card
1514,686,2,6,2023-09-24,Shipped,UPI
1515,1333,3,8,2023-01-30,Shipped,Debit Card
1516,420,2,2,2023-02-12,Shipped,UPI
1517,422,2,5,2025-05-02,Cancelled,Credit Card
1518,740,4,1,2024-10-25,Cancelled,Credit Card
1519,445,5,1,2023-11-14,Delivered,COD
1520,371,3,4,2024-05-26,Shipped,Credit Card
1521,938,4,3,2024-05-18,Shipped,Credit Card
1522,1367,2,2,2024-09-23,Delivered,UPI
1523,64,5,1,2025-05-27,Delivered,Credit Card
1524,1,3,8,2024-01-26,Processing,COD
1525,200,1,6,2023-08-09,Cancelled,Debit Card
1526,764,1,5,2024-03-03,Delivered,Credit Card
1527,72,1,5,2023-05-26,Returned,Debit Card
1528,420,1,1,2024-05-02,Cancelled,UPI
1529,231,1,4,2024-04-11,Processing,Credit Card
1530,554,1,8,2023-03-06,Cancelled,COD
1531,134,4,7,2023-01-31,Delivered,Debit Card
1532,886,4,7,2023-06-29,Delivered,UPI
1533,1345,1,5,2024-12-27,Returned,Debit Card
1534,416,3,1,2024-11-18,Returned,COD
1535,481,6,8,2025-04-09,Delivered,UPI
1536,1154,4,8,2025-03-21,Cancelled,UPI
1537,587,3,2,2024-09-04,Returned,Debit Card
1538,968,5,3,2024-01-18,Returned,COD
1539,657,6,6,2024-02-21,Cancelled,Debit Card
1540,763,4,6,2025-02-24,Returned,COD
1541,1378,4,7,2024-01-04,Shipped,UPI
1542,1234,3,3,2023-12-07,Returned,Debit Card
1543,924,5,3,2023-02-13,Returned,COD
1544,1227,3,3,2025-05-21,Processing,COD
1545,422,6,7,2023-03-25,Shipped,UPI
1546,1027,5,1,2024-06-16,Delivered,UPI
1547,522,5,3,2025-01-27,Cancelled,Credit Card
1548,1002,1,6,2025-01-19,Returned,Debit Card
1549,1072,6,7,2023-08-13,Processing,Credit Card
1550,836,6,2,2023-08-20,Shipped,COD
1551,1422,2,1,2025-03-23,Processing,UPI
1552,1015,2,2,2024-12-12,Returned,COD
1553,832,3,4,2024-07-08,Delivered,COD
1554,49,1,1,2023-10-30,Delivered,COD
1555,381,6,2,2023-03-10,Returned,Debit Card
1556,244,4,6,2024-11-08,Shipped,UPI
1557,1430,5,5,2023-12-18,Shipped,Credit Card
1558,427,3,7,2024-09-26,Processing,Debit Card
1559,1301,5,1,2024-11-26,Shipped,UPI
1560,1024,3,6,2023-02-01,Returned,Debit Card
1561,786,5,2,2024-03-08,Processing,Credit Card
1562,1403,4,1,2024-01-25,Delivered,Debit Card
1563,178,4,5,2024-07-10,Delivered,UPI
1564,503,6,2,2024-04-10,Shipped,Credit Card
1565,495,5,8,2023-02-05,Returned,Credit Card
1566,1132,6,8,2023-08-10,Processing,Debit Card
1567,195,1,3,2024-08-30,Delivered,Debit Card
1568,142,5,3,2024-04-19,Returned,Debit Card
1569,1098,6,1,2023-09-17,Processing,UPI
1570,1430,5,8,2023-06-28,Shipped,Credit Card
1571,334,1,5,2024-09-07,Returned,Debit Card
1572,225,6,3,2025-05-07,Delivered,COD
1573,988,4,4,2023-01-06,Shipped,COD
1574,772,1,5,2023-07-07,Cancelled,Credit Card
1575,1399,5,8,2023-08-23,Shipped,UPI
1576,208,2,3,2023-05-16,Processing,UPI
1577,898,4,6,2025-03-24,Shipped,UPI
1578,1451,5,6,2024-10-12,Processing,UPI
1579,858,4,1,2023-10-13,Shipped,Debit Card
1580,138,1,2,2023-09-27,Returned,Debit Card
1581,822,5,4,2025-06-15,Cancelled,UPI
1582,50,2,2,2024-08-07,Cancelled,COD
1583,914,6,6,2024-07-24,Returned,Debit Card
1584,137,6,3,2024-08-19,Shipped,UPI
1585,1147,1,4,2023-07-27,Cancelled,Credit Card
1586,273,6,7,2023-01-12,Returned,UPI
1587,1045,1,2,2024-06-21,Returned,UPI
1588,622,2,6,2023-09-07,Shipped,COD
1589,387,6,8,2024-05-04,Shipped,COD
1590,203,2,7,2024-07-20,Processing,UPI
1591,300,6,3,2025-05-28,Processing,COD
1592,140,4,2,2024-08-02,Cancelled,COD
1593,1284,4,6,2023-08-19,Returned,Debit Card
1594,123,4,1,2025-06-10,Returned,Debit Card
1595,57,2,6,2024-02-05,Shipped,COD
1596,261,4,7,2024-10-23,Cancelled,COD
1597,1227,5,5,2024-05-24,Delivered,Debit Card
1598,1229,1,7,2023-03-09,Processing,UPI
1599,1443,2,1,2024-01-14,Returned,Debit Card
1600,576,4,6,2023-11-07,Processing,Credit Card
1601,632,4,8,2024-01-31,Processing,COD
1602,962,3,2,2024-12-09,Shipped,Credit Card
1603,1092,5,2,2023-09-15,Returned,Credit Card
1604,592,5,4,2023-11-17,Returned,COD
1605,1160,2,6,2023-11-10,Cancelled,Credit Card
1606,1061,6,7,2023-10-13,Returned,Debit Card
1607,1372,6,4,2025-02-25,Processing,COD
1608,1410,3,4,2024-12-04,Returned,Credit Card
1609,419,4,3,2023-05-01,Returned,COD
1610,422,5,6,2023-07-07,Shipped,Credit Card
1611,504,4,8,2025-01-04,Returned,Debit Card
1612,1101,3,3,2023-09-18,Processing,UPI
1613,518,1,7,2025-04-12,Processing,Debit Card
1614,7,1,4,2025-04-11,Returned,Debit Card
1615,932,5,5,2024-06-07,Processing,Debit Card
1616,408,3,1,2024-03-13,Shipped,UPI
1617,976,4,7,2023-11-17,Delivered,COD
1618,371,1,6,2025-02-17,Delivered,UPI
1619,144,3,2,2024-07-15,Processing,Credit Card
1620,261,1,7,2023-07-29,Delivered,UPI
1621,21,1,6,2024-10-01,Returned,Credit Card
1622,881,2,4,2023-08-14,Processing,Credit Card
1623,1132,3,4,2023-06-05,Delivered,Credit Card
1624,451,2,7,2023-07-28,Processing,UPI
1625,329,1,5,2025-04-08,Shipped,UPI
1626,196,2,7,2023-08-15,Cancelled,Debit Card
1627,1249,2,3,2023-08-14,Returned,UPI
1628,7,2,5,2024-03-21,Processing,Debit Card
1629,914,2,4,2023-04-13,Delivered,Debit Card
1630,1460,4,8,2023-06-03,Shipped,Debit Card
1631,48,5,5,2023-07-30,Shipped,Debit Card
1632,1074,3,6,2023-01-22,Shipped,Debit Card
1633,906,5,4,2024-01-17,Cancelled,UPI
1634,1231,6,7,2023-06-22,Shipped,COD
1635,447,3,6,2024-02-19,Returned,COD
1636,1465,3,4,2024-01-24,Processing,Debit Card
1637,50,6,4,2024-10-22,Delivered,Debit Card
1638,1461,1,7,2024-08-08,Returned,Credit Card
1639,781,1,8,2024-03-22,Shipped,Debit Card
1640,184,4,5,2023-12-23,Cancelled,Credit Card
1641,751,3,8,2023-06-11,Cancelled,COD
1642,1200,6,4,2025-05-16,Delivered,Debit Card
1643,747,1,4,2023-04-03,Cancelled,UPI
1644,1261,6,1,2023-09-14,Delivered,Credit Card
1645,928,2,5,2023-05-26,Shipped,Credit Card
1646,381,2,7,2023-11-16,Cancelled,UPI
1647,475,1,1,2024-08-09,Cancelled,Credit Card
1648,1123,4,7,2023-06-21,Cancelled,UPI
1649,401,5,2,2023-03-10,Delivered,Credit Card
1650,367,5,2,2025-03-08,Shipped,Credit Card
1651,1482,2,3,2024-06-30,Cancelled,COD
1652,18,3,3,2025-02-23,Returned,UPI
1653,1026,5,1,2024-02-08,Cancelled,COD
1654,100,4,3,2025-05-16,Cancelled,COD
